title_id,title_name,genre,release_year,age_rating,popularity_score,description
1188,Animation Secrets 1188,Animation,2014,PG-13,0.523,"An engaging animation story that captivates audiences. Released in 2014, this title has received critical acclaim."
1189,Thriller Journey 1189,Thriller,2015,PG,0.344,"An engaging thriller story that captivates audiences. Released in 2015, this title has received critical acclaim."
1190,Romance Quest 1190,Romance,2006,PG-13,0.383,"An engaging romance story that captivates audiences. Released in 2006, this title has received critical acclaim."
1191,Documentary Tales 1191,Documentary,2000,PG-13,0.471,"An engaging documentary story that captivates audiences. Released in 2000, this title has received critical acclaim."
1192,Drama Chronicles 1192,Drama,2011,R,0.593,"An engaging drama story that captivates audiences. Released in 2011, this title has received critical acclaim."
1193,Fantasy Tales 1193,Fantasy,2012,PG,0.141,"An engaging fantasy story that captivates audiences. Released in 2012, this title has received critical acclaim."
1194,Crime Chronicles 1194,Crime,2016,PG-13,0.503,"An engaging crime story that captivates audiences. Released in 2016, this title has received critical acclaim."
1195,Romance Secrets 1195,Romance,2008,PG-13,0.354,"An engaging romance story that captivates audiences. Released in 2008, this title has received critical acclaim."
1196,Fantasy Chronicles 1196,Fantasy,2003,G,0.379,"An engaging fantasy story that captivates audiences. Released in 2003, this title has received critical acclaim."
1197,Mystery Legacy 1197,Mystery,2019,PG-13,0.236,"An engaging mystery story that captivates audiences. Released in 2019, this title has received critical acclaim."
1198,Drama Journey 1198,Drama,2015,PG,0.548,"An engaging drama story that captivates audiences. Released in 2015, this title has received critical acclaim."
1199,Action Journey 1199,Action,1998,R,0.598,"An engaging action story that captivates audiences. Released in 1998, this title has received critical acclaim."
1200,Crime Chronicles 1200,Crime,2019,PG-13,0.59,"An engaging crime story that captivates audiences. Released in 2019, this title has received critical acclaim."
1201,Crime Tales 1201,Crime,1997,R,0.238,"An engaging crime story that captivates audiences. Released in 1997, this title has received critical acclaim."
1202,Fantasy Chronicles 1202,Fantasy,2019,R,0.268,"An engaging fantasy story that captivates audiences. Released in 2019, this title has received critical acclaim."
1203,Mystery Tales 1203,Mystery,2023,G,0.643,"An engaging mystery story that captivates audiences. Released in 2023, this title has received critical acclaim."
1204,Action Secrets 1204,Action,2023,R,0.325,"An engaging action story that captivates audiences. Released in 2023, this title has received critical acclaim."
1205,Comedy Legacy 1205,Comedy,2002,PG,0.237,"An engaging comedy story that captivates audiences. Released in 2002, this title has received critical acclaim."
1206,Comedy Chronicles 1206,Comedy,1990,R,0.344,"An engaging comedy story that captivates audiences. Released in 1990, this title has received critical acclaim."
1207,Romance Legacy 1207,Romance,2021,R,0.572,"An engaging romance story that captivates audiences. Released in 2021, this title has received critical acclaim."
1208,Horror Chronicles 1208,Horror,1995,R,0.191,"An engaging horror story that captivates audiences. Released in 1995, this title has received critical acclaim."
1209,Comedy Legacy 1209,Comedy,2018,R,0.462,"An engaging comedy story that captivates audiences. Released in 2018, this title has received critical acclaim."
1210,Comedy Legacy 1210,Comedy,2003,PG,0.494,"An engaging comedy story that captivates audiences. Released in 2003, this title has received critical acclaim."
1211,Documentary Legacy 1211,Documentary,1992,NC-17,0.648,"An engaging documentary story that captivates audiences. Released in 1992, this title has received critical acclaim."
1212,Animation Journey 1212,Animation,2011,PG-13,0.13,"An engaging animation story that captivates audiences. Released in 2011, this title has received critical acclaim."
1213,Mystery Legacy 1213,Mystery,1995,PG-13,0.389,"An engaging mystery story that captivates audiences. Released in 1995, this title has received critical acclaim."
1214,Thriller Legacy 1214,Thriller,2007,R,0.104,"An engaging thriller story that captivates audiences. Released in 2007, this title has received critical acclaim."
1215,Crime Journey 1215,Crime,1993,G,0.194,"An engaging crime story that captivates audiences. Released in 1993, this title has received critical acclaim."
1216,Mystery Chronicles 1216,Mystery,2009,PG-13,0.506,"An engaging mystery story that captivates audiences. Released in 2009, this title has received critical acclaim."
1217,Animation Journey 1217,Animation,2001,PG-13,0.166,"An engaging animation story that captivates audiences. Released in 2001, this title has received critical acclaim."
1218,Crime Secrets 1218,Crime,2012,PG-13,0.693,"An engaging crime story that captivates audiences. Released in 2012, this title has received critical acclaim."
1219,Action Chronicles 1219,Action,2006,PG-13,0.119,"An engaging action story that captivates audiences. Released in 2006, this title has received critical acclaim."
1220,Animation Quest 1220,Animation,1996,R,0.214,"An engaging animation story that captivates audiences. Released in 1996, this title has received critical acclaim."
1221,Mystery Chronicles 1221,Mystery,2007,R,0.313,"An engaging mystery story that captivates audiences. Released in 2007, this title has received critical acclaim."
1222,Romance Secrets 1222,Romance,1998,PG-13,0.177,"An engaging romance story that captivates audiences. Released in 1998, this title has received critical acclaim."
1223,Crime Quest 1223,Crime,1992,R,0.203,"An engaging crime story that captivates audiences. Released in 1992, this title has received critical acclaim."
1224,Sci-Fi Journey 1224,Sci-Fi,2011,G,0.602,"An engaging sci-fi story that captivates audiences. Released in 2011, this title has received critical acclaim."
1225,Animation Chronicles 1225,Animation,1992,PG,0.11,"An engaging animation story that captivates audiences. Released in 1992, this title has received critical acclaim."
1226,Crime Secrets 1226,Crime,1998,PG,0.582,"An engaging crime story that captivates audiences. Released in 1998, this title has received critical acclaim."
1227,Comedy Tales 1227,Comedy,2020,PG-13,0.343,"An engaging comedy story that captivates audiences. Released in 2020, this title has received critical acclaim."
1228,Horror Journey 1228,Horror,2016,PG,0.108,"An engaging horror story that captivates audiences. Released in 2016, this title has received critical acclaim."
1229,Action Chronicles 1229,Action,2000,PG-13,0.386,"An engaging action story that captivates audiences. Released in 2000, this title has received critical acclaim."
1230,Crime Tales 1230,Crime,2008,G,0.558,"An engaging crime story that captivates audiences. Released in 2008, this title has received critical acclaim."
1231,Action Tales 1231,Action,2019,R,0.557,"An engaging action story that captivates audiences. Released in 2019, this title has received critical acclaim."
1232,Fantasy Quest 1232,Fantasy,1998,PG-13,0.308,"An engaging fantasy story that captivates audiences. Released in 1998, this title has received critical acclaim."
1233,Documentary Chronicles 1233,Documentary,1991,R,0.169,"An engaging documentary story that captivates audiences. Released in 1991, this title has received critical acclaim."
1234,Sci-Fi Tales 1234,Sci-Fi,1992,NC-17,0.551,"An engaging sci-fi story that captivates audiences. Released in 1992, this title has received critical acclaim."
1235,Horror Legacy 1235,Horror,2003,R,0.213,"An engaging horror story that captivates audiences. Released in 2003, this title has received critical acclaim."
1236,Horror Quest 1236,Horror,2011,R,0.254,"An engaging horror story that captivates audiences. Released in 2011, this title has received critical acclaim."
1237,Drama Legacy 1237,Drama,2015,R,0.367,"An engaging drama story that captivates audiences. Released in 2015, this title has received critical acclaim."
1238,Action Chronicles 1238,Action,1995,NC-17,0.14,"An engaging action story that captivates audiences. Released in 1995, this title has received critical acclaim."
1239,Animation Chronicles 1239,Animation,1998,G,0.638,"An engaging animation story that captivates audiences. Released in 1998, this title has received critical acclaim."
1240,Crime Secrets 1240,Crime,2020,G,0.305,"An engaging crime story that captivates audiences. Released in 2020, this title has received critical acclaim."
1241,Thriller Journey 1241,Thriller,2023,PG-13,0.144,"An engaging thriller story that captivates audiences. Released in 2023, this title has received critical acclaim."
1242,Crime Quest 1242,Crime,1999,NC-17,0.459,"An engaging crime story that captivates audiences. Released in 1999, this title has received critical acclaim."
1243,Fantasy Quest 1243,Fantasy,1994,R,0.463,"An engaging fantasy story that captivates audiences. Released in 1994, this title has received critical acclaim."
1244,Documentary Legacy 1244,Documentary,2017,PG-13,0.329,"An engaging documentary story that captivates audiences. Released in 2017, this title has received critical acclaim."
1245,Thriller Tales 1245,Thriller,2018,PG-13,0.182,"An engaging thriller story that captivates audiences. Released in 2018, this title has received critical acclaim."
1246,Action Chronicles 1246,Action,1996,PG-13,0.649,"An engaging action story that captivates audiences. Released in 1996, this title has received critical acclaim."
1247,Thriller Chronicles 1247,Thriller,2002,PG,0.474,"An engaging thriller story that captivates audiences. Released in 2002, this title has received critical acclaim."
1248,Drama Quest 1248,Drama,2010,PG-13,0.55,"An engaging drama story that captivates audiences. Released in 2010, this title has received critical acclaim."
1249,Documentary Chronicles 1249,Documentary,2020,PG,0.188,"An engaging documentary story that captivates audiences. Released in 2020, this title has received critical acclaim."
